route_name,ref_number,highway_type,distance_km,distance_category,quality_score,corridor_relevance,eHDT_suitability,is_major_highway,state_classification,key_waypoints,start_lat,start_lon,end_lat,end_lon,lanes,maxspeed,surface,toll,access
Muthuswamy Road,SHU88,primary,0.03,Short (<100km),69.68,0.9873,Good,True,Within_TN,No major waypoints identified,13.0788,80.2819,13.0791,80.2821,,,,,
Sheshadri Road,,primary,0.36,Short (<100km),69.68,0.9873,Good,True,TN_to_KA,No major waypoints identified,12.9797,77.5818,12.9778,77.5846,4.0,,concrete,,
Doctor B R Ambedkar Veedhi,,primary,0.01,Short (<100km),69.68,0.9873,Good,True,TN_to_KA,No major waypoints identified,12.9832,77.5957,12.9832,77.5957,,,asphalt,,
Kengal Hanumanthaiah Road,,primary,0.05,Short (<100km),69.68,0.9873,Good,True,TN_to_KA,No major waypoints identified,12.9595,77.5935,12.96,77.5936,2.0,,asphalt,,
Infantry Road,,primary,0.01,Short (<100km),69.68,0.9873,Good,True,TN_to_KA,No major waypoints identified,12.9832,77.5957,12.9832,77.5959,2.0,,asphalt,,
Doctor B R Ambedkar Veedhi,,primary,0.17,Short (<100km),69.68,0.9873,Good,True,TN_to_KA,No major waypoints identified,12.9842,77.5971,12.9832,77.5959,3.0,,asphalt,,
Muthuswamy Road,,primary,0.75,Short (<100km),69.68,0.9873,Good,True,Within_TN,No major waypoints identified,13.0791,80.282,13.0737,80.286,,,,,
Muthuswamy Road,SHU88,primary,0.03,Short (<100km),69.68,0.9872,Good,True,Within_TN,No major waypoints identified,13.079,80.2821,13.0788,80.2819,,,,,
Doctor B R Ambedkar Veedhi,,primary,0.17,Short (<100km),69.68,0.9872,Good,True,TN_to_KA,No major waypoints identified,12.9832,77.5957,12.9842,77.5969,3.0,,asphalt,,
Infantry Road,,primary,0.35,Short (<100km),69.68,0.9872,Good,True,TN_to_KA,No major waypoints identified,12.9843,77.5927,12.9832,77.5957,2.0,,asphalt,,
Muthuswamy Road,,primary,0.7,Short (<100km),69.68,0.9872,Good,True,Within_TN,No major waypoints identified,13.0737,80.2853,13.0789,80.282,,,,,
Musical Fountain Road,,primary,0.43,Short (<100km),69.68,0.9872,Good,True,TN_to_KA,No major waypoints identified,12.986,77.5896,12.9831,77.5923,3.0,,asphalt,,
Ali Asker Road,,primary,0.13,Short (<100km),69.68,0.9871,Good,True,TN_to_KA,No major waypoints identified,12.9832,77.5923,12.9843,77.5927,2.0,,asphalt,,
Perungalathur Maempalam,,trunk,0.18,Short (<100km),69.68,0.7874,Good,True,Within_TN,No major waypoints identified,12.9064,80.0962,12.9077,80.0972,2.0,30.0,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.09,Short (<100km),69.68,0.7874,Good,True,TN_to_KA,HOSUR,12.8535,77.8124,12.8534,77.8132,2.0,,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.05,Short (<100km),69.68,0.7872,Good,True,TN_to_KA,BANGALORE,13.09,77.3766,13.0896,77.3764,3.0,80.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.83,Short (<100km),69.68,0.7872,Good,True,TN_to_KA,BANGALORE,13.0896,77.3764,13.0832,77.3726,2.0,80.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.14,Short (<100km),69.68,0.7872,Good,True,TN_to_KA,BANGALORE,13.0911,77.3772,13.09,77.3766,3.0,80.0,asphalt,,
Ballari Road,NH44,trunk,0.49,Short (<100km),69.68,0.7872,Good,True,TN_to_KA,No major waypoints identified,13.2087,77.67,13.2055,77.667,4.0,80.0,asphalt,yes,
Bangalore Mangalore Highway,NH75,trunk,0.1,Short (<100km),69.68,0.7872,Good,True,TN_to_KA,BANGALORE,13.0893,77.3761,13.0901,77.3765,2.0,,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,0.91,Short (<100km),69.68,0.7872,Good,True,TN_to_KA,BANGALORE,13.0825,77.3715,13.0893,77.3761,2.0,80.0,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,0.02,Short (<100km),69.68,0.7871,Good,True,TN_to_KA,BANGALORE,13.0901,77.3765,13.0902,77.3766,2.0,80.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.14,Short (<100km),69.68,0.7871,Good,True,TN_to_KA,BANGALORE,13.0832,77.3726,13.0824,77.3716,3.0,80.0,asphalt,,
SJP Road,,primary,0.14,Short (<100km),69.67,0.987,Good,True,TN_to_KA,No major waypoints identified,12.9639,77.584,12.964,77.5853,,,,,
NR Road,,primary,0.06,Short (<100km),69.67,0.9869,Good,True,TN_to_KA,No major waypoints identified,12.9638,77.5852,12.9637,77.5847,,,,,
Richmond Circle Flyover,,primary,0.01,Short (<100km),69.67,0.9868,Good,True,TN_to_KA,No major waypoints identified,12.9596,77.5936,12.9595,77.5936,,30.0,,,
Richmond Circle Flyover,,primary,0.01,Short (<100km),69.67,0.9868,Good,True,TN_to_KA,No major waypoints identified,12.9595,77.5935,12.9596,77.5935,,,,,
Kengal Hanumanthaiah Road,,primary,0.12,Short (<100km),69.67,0.9868,Good,True,TN_to_KA,No major waypoints identified,12.9585,77.5931,12.9595,77.5935,2.0,,asphalt,,
Kengal Hanumanthaiah Road,,primary,0.12,Short (<100km),69.67,0.9867,Good,True,TN_to_KA,No major waypoints identified,12.9595,77.5936,12.9584,77.5932,2.0,,asphalt,,
Residency Road,,primary,0.04,Short (<100km),69.67,0.9867,Good,True,TN_to_KA,No major waypoints identified,12.9719,77.607,12.9721,77.6073,,40.0,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.79,Short (<100km),69.67,0.7869,Good,True,TN_to_KA,HOSUR,12.8534,77.8132,12.8513,77.82,2.0,,asphalt,,
Kanakapura Road,NH948,trunk,0.55,Short (<100km),69.67,0.7868,Good,True,TN_to_KA,No major waypoints identified,12.7471,77.4872,12.7515,77.485,2.0,50.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.14,Short (<100km),69.67,0.7866,Good,True,TN_to_KA,BANGALORE,13.0824,77.3716,13.0818,77.3705,3.0,80.0,asphalt,,
Queen's Road,,primary,0.06,Short (<100km),69.66,0.9866,Good,True,TN_to_KA,No major waypoints identified,12.9842,77.5971,12.9836,77.5971,,,asphalt,,
NR Road,,primary,0.31,Short (<100km),69.66,0.9864,Good,True,TN_to_KA,No major waypoints identified,12.9637,77.5847,12.9634,77.5819,,,concrete,,
Field Marshal Cariappa Road,,primary,0.35,Short (<100km),69.66,0.9864,Good,True,TN_to_KA,No major waypoints identified,12.9721,77.6073,12.9735,77.6103,3.0,30.0,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,0.1,Short (<100km),69.66,0.7866,Good,True,TN_to_KA,BANGALORE,13.0821,77.3707,13.0825,77.3715,3.0,80.0,asphalt,,
Ballari Road,NH44,trunk,0.63,Short (<100km),69.66,0.7865,Good,True,TN_to_KA,No major waypoints identified,13.2063,77.6676,13.2105,77.6716,3.0,80.0,asphalt,,
Perungalathur Flyover,,trunk,0.16,Short (<100km),69.66,0.7863,Good,True,Within_TN,No major waypoints identified,12.9063,80.0965,12.905,80.0957,,,,,
Perungalathur Maempalam,,trunk,0.2,Short (<100km),69.66,0.7863,Good,True,Within_TN,No major waypoints identified,12.9049,80.0951,12.9064,80.0962,3.0,30.0,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,1.37,Short (<100km),69.66,0.7863,Good,True,TN_to_KA,BANGALORE,13.0723,77.3634,13.0821,77.3707,2.0,80.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,1.48,Short (<100km),69.66,0.7862,Good,True,TN_to_KA,BANGALORE,13.0818,77.3705,13.0711,77.3628,2.0,80.0,asphalt,,
Kempegowda Road,,primary,0.02,Short (<100km),69.65,0.9861,Good,True,TN_to_KA,No major waypoints identified,12.9728,77.5817,12.9729,77.5815,,,asphalt,,
Doctor B R Ambedkar Veedhi,,primary,0.02,Short (<100km),69.65,0.986,Good,True,TN_to_KA,No major waypoints identified,12.9843,77.5972,12.9842,77.5971,3.0,,asphalt,,
Cubbon Road,,primary,0.08,Short (<100km),69.65,0.986,Good,True,TN_to_KA,No major waypoints identified,12.9779,77.6065,12.9781,77.6059,3.0,,asphalt,,
Doctor B R Ambedkar Veedhi,,primary,0.01,Short (<100km),69.65,0.986,Good,True,TN_to_KA,No major waypoints identified,12.9842,77.5969,12.9843,77.597,3.0,,asphalt,,
Doctor B R Ambedkar Veedhi,,primary,0.02,Short (<100km),69.65,0.986,Good,True,TN_to_KA,No major waypoints identified,12.9843,77.597,12.9844,77.5972,,,asphalt,,
Cubbon Road,,primary,0.08,Short (<100km),69.65,0.9859,Good,True,TN_to_KA,No major waypoints identified,12.9782,77.6059,12.978,77.6066,2.0,,asphalt,,
Kempegowda Road,,primary,0.06,Short (<100km),69.65,0.9859,Good,True,TN_to_KA,No major waypoints identified,12.9729,77.5815,12.9731,77.581,,,asphalt,,
Muthuswamy Road,NH4,primary,0.09,Short (<100km),69.65,0.9859,Good,True,Within_TN,No major waypoints identified,13.085,80.2837,13.0854,80.2844,,,,,
SJP Road,,primary,0.17,Short (<100km),69.65,0.9859,Good,True,TN_to_KA,No major waypoints identified,12.964,77.5824,12.9639,77.584,,,asphalt,,
Cunningham Road,,primary,0.01,Short (<100km),69.65,0.9858,Good,True,TN_to_KA,No major waypoints identified,12.9843,77.5972,12.9844,77.5972,,40.0,,,
Doctor B R Ambedkar Veedhi,,primary,0.01,Short (<100km),69.65,0.9858,Good,True,TN_to_KA,No major waypoints identified,12.9844,77.5973,12.9843,77.5972,3.0,,asphalt,,
Kanakapura Road,NH948,trunk,0.14,Short (<100km),69.65,0.7859,Good,True,TN_to_KA,No major waypoints identified,12.7495,77.4863,12.7483,77.4867,3.0,50.0,asphalt,,
Doctor B R Ambedkar Veedhi,,primary,0.01,Short (<100km),69.64,0.9858,Good,True,TN_to_KA,No major waypoints identified,12.9844,77.5972,12.9845,77.5972,,,asphalt,,
Cunningham Road,,primary,0.02,Short (<100km),69.64,0.9858,Good,True,TN_to_KA,No major waypoints identified,12.9844,77.5972,12.9846,77.5971,,40.0,,,
Richmond Road,,primary,0.01,Short (<100km),69.64,0.9858,Good,True,TN_to_KA,No major waypoints identified,12.9662,77.6068,12.9662,77.6067,,30.0,asphalt,,
Hosur Road,,primary,0.16,Short (<100km),69.64,0.9858,Good,True,TN_to_KA,HOSUR,12.9648,77.6067,12.9662,77.6067,4.0,30.0,asphalt,,
Doctor B R Ambedkar Veedhi,,primary,0.01,Short (<100km),69.64,0.9857,Good,True,TN_to_KA,No major waypoints identified,12.9845,77.5972,12.9844,77.5973,,,asphalt,,
Hosur Road,,primary,0.15,Short (<100km),69.64,0.9857,Good,True,TN_to_KA,HOSUR,12.9662,77.6068,12.9649,77.6068,3.0,60.0,asphalt,,
Richmond Road,,primary,0.21,Short (<100km),69.64,0.9857,Good,True,TN_to_KA,No major waypoints identified,12.9667,77.6087,12.9662,77.6068,3.0,25.0,asphalt,,
Queen's Road,,primary,0.08,Short (<100km),69.64,0.9856,Good,True,TN_to_KA,No major waypoints identified,12.9852,77.5976,12.9845,77.5972,,,asphalt,,
Kengal Hanumanthaiah Road,,primary,0.27,Short (<100km),69.64,0.9856,Good,True,TN_to_KA,No major waypoints identified,12.9562,77.5922,12.9585,77.5931,2.0,,asphalt,,
Cunningham Road,,primary,0.34,Short (<100km),69.64,0.9856,Good,True,TN_to_KA,No major waypoints identified,12.9846,77.5971,12.9869,77.5951,2.0,40.0,asphalt,,
Kengal Hanumanthaiah Road,,primary,0.28,Short (<100km),69.64,0.9856,Good,True,TN_to_KA,No major waypoints identified,12.9584,77.5932,12.9561,77.5923,2.0,,asphalt,,
Cubbon Road,,primary,0.01,Short (<100km),69.64,0.9855,Good,True,TN_to_KA,No major waypoints identified,12.9778,77.6066,12.9779,77.6065,3.0,,asphalt,,
Cubbon Road,,primary,0.1,Short (<100km),69.64,0.9855,Good,True,TN_to_KA,No major waypoints identified,12.9775,77.6075,12.9778,77.6066,3.0,,asphalt,,
Cubbon Road,,primary,0.01,Short (<100km),69.64,0.9854,Good,True,TN_to_KA,No major waypoints identified,12.978,77.6066,12.9779,77.6067,2.0,,asphalt,,
Grand Southern Trunk Road,NH32,trunk,1.74,Short (<100km),69.64,0.7855,Good,True,Within_TN,No major waypoints identified,12.9053,80.0956,12.8927,80.0861,2.0,,,,
Kempegowda Road,,primary,0.44,Short (<100km),69.63,0.9854,Good,True,TN_to_KA,No major waypoints identified,12.9731,77.581,12.9747,77.5773,,,asphalt,,
Cubbon Road,,primary,0.02,Short (<100km),69.63,0.9854,Good,True,TN_to_KA,No major waypoints identified,12.9779,77.6067,12.9779,77.6068,2.0,,asphalt,,
Cubbon Road,,primary,0.08,Short (<100km),69.63,0.9852,Good,True,TN_to_KA,No major waypoints identified,12.9779,77.6068,12.9777,77.6075,2.0,,asphalt,,
North Fort Road,,primary,0.02,Short (<100km),69.63,0.9851,Good,True,Within_TN,No major waypoints identified,13.0854,80.2844,13.0855,80.2846,,,,,
North Fort Road,,primary,0.37,Short (<100km),69.63,0.9851,Good,True,Within_TN,No major waypoints identified,13.0851,80.2879,13.0853,80.2844,,,,,
Hosur Road,,primary,0.04,Short (<100km),69.63,0.9851,Good,True,TN_to_KA,HOSUR,12.9644,77.6067,12.9648,77.6067,4.0,30.0,asphalt,,
Hosur Road,,primary,0.77,Short (<100km),69.63,0.985,Good,True,TN_to_KA,HOSUR,12.9649,77.6068,12.958,77.6061,3.0,30.0,asphalt,,
Perungalathur Flyover,,trunk,0.05,Short (<100km),69.63,0.7854,Good,True,Within_TN,No major waypoints identified,12.905,80.0957,12.9047,80.0954,,,,,
Kanakapura Road,NH948,trunk,0.15,Short (<100km),69.63,0.7853,Good,True,TN_to_KA,No major waypoints identified,12.7483,77.4867,12.7471,77.4872,2.0,50.0,asphalt,,
Perungalathur Flyover,,trunk,0.22,Short (<100km),69.63,0.7851,Good,True,Within_TN,No major waypoints identified,12.9047,80.0954,12.903,80.0942,,,,,
Perungalathur Maempalam,,trunk,0.25,Short (<100km),69.63,0.785,Good,True,Within_TN,No major waypoints identified,12.9031,80.0937,12.9049,80.0951,2.0,30.0,asphalt,,
Hosur Road,,primary,0.71,Short (<100km),69.62,0.9849,Good,True,TN_to_KA,HOSUR,12.958,77.606,12.9644,77.6067,4.0,60.0,asphalt,,
EVR Periyar Salai,SHU86,primary,0.04,Short (<100km),69.62,0.9848,Good,True,Within_TN,No major waypoints identified,13.0791,80.257,13.0791,80.2566,,,,,
Queen's Road,,primary,0.63,Short (<100km),69.62,0.9848,Good,True,TN_to_KA,No major waypoints identified,12.9905,77.5996,12.9852,77.5976,3.0,,asphalt,,
North Fort Road,,primary,0.35,Short (<100km),69.62,0.9848,Good,True,Within_TN,No major waypoints identified,13.0855,80.2846,13.0853,80.2879,,,,,
EVR Periyar Salai,SHU86,primary,0.04,Short (<100km),69.62,0.9848,Good,True,Within_TN,No major waypoints identified,13.0792,80.2566,13.0792,80.2569,,,,,
Cubbon Road,,primary,0.01,Short (<100km),69.62,0.9848,Good,True,TN_to_KA,No major waypoints identified,12.9775,77.6076,12.9775,77.6075,2.0,,asphalt,,
Cubbon Road,,primary,0.01,Short (<100km),69.62,0.9847,Good,True,TN_to_KA,No major waypoints identified,12.9777,77.6075,12.9776,77.6076,2.0,,asphalt,,
Cubbon Road,,primary,0.01,Short (<100km),69.62,0.9847,Good,True,TN_to_KA,No major waypoints identified,12.9775,77.6077,12.9775,77.6076,2.0,,asphalt,,
Cubbon Road,,primary,0.01,Short (<100km),69.62,0.9846,Good,True,TN_to_KA,No major waypoints identified,12.9776,77.6076,12.9776,77.6077,2.0,,asphalt,,
Cubbon Road,,primary,0.11,Short (<100km),69.62,0.9846,Good,True,TN_to_KA,No major waypoints identified,12.9772,77.6087,12.9775,77.6077,2.0,,asphalt,,
Hosur Road,NH44,trunk,1.03,Short (<100km),69.62,0.7847,Good,True,TN_to_KA,HOSUR,12.7833,77.759,12.7797,77.7677,2.0,80.0,asphalt,,
Kanakapura Road,NH948,trunk,0.14,Short (<100km),69.62,0.7847,Good,True,TN_to_KA,No major waypoints identified,12.7459,77.4876,12.7471,77.4872,2.0,50.0,asphalt,,
Old Madras Road,NH75,trunk,0.39,Short (<100km),69.62,0.7847,Good,True,TN_to_KA,No major waypoints identified,13.0843,77.8238,13.0836,77.8203,5.0,80.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.3,Short (<100km),69.62,0.7847,Good,True,TN_to_KA,BANGALORE,13.0711,77.3628,13.0688,77.3613,2.0,80.0,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,0.06,Short (<100km),69.62,0.7847,Good,True,TN_to_KA,BANGALORE,13.0718,77.3631,13.0723,77.3634,3.0,80.0,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,0.37,Short (<100km),69.62,0.7846,Good,True,TN_to_KA,BANGALORE,13.069,77.3612,13.0718,77.3631,2.0,80.0,asphalt,,
SJP Road,,primary,0.07,Short (<100km),69.61,0.9845,Good,True,TN_to_KA,No major waypoints identified,12.964,77.5818,12.964,77.5824,,,asphalt,,
Cubbon Road,,primary,0.11,Short (<100km),69.61,0.9845,Good,True,TN_to_KA,No major waypoints identified,12.9776,77.6077,12.9773,77.6087,2.0,,asphalt,,
Anna Salai (Mount Road),SHU88,primary,0.01,Short (<100km),69.61,0.9845,Good,True,Within_TN,No major waypoints identified,13.0684,80.2717,13.0685,80.2718,,,,,
EVR Periyar Salai,SHU86,primary,0.06,Short (<100km),69.61,0.9845,Good,True,Within_TN,No major waypoints identified,13.0791,80.2566,13.079,80.256,,,,,
EVR Periyar Salai,SHU86,primary,0.1,Short (<100km),69.61,0.9845,Good,True,Within_TN,No major waypoints identified,13.0791,80.2557,13.0792,80.2566,,,,,
Anna Salai (Mount Road),SHU88,primary,0.06,Short (<100km),69.61,0.9844,Good,True,Within_TN,No major waypoints identified,13.0681,80.2713,13.0684,80.2717,,,,,
Palace Road,NH7,primary,0.02,Short (<100km),69.61,0.9844,Good,True,TN_to_KA,No major waypoints identified,12.9846,77.5885,12.9847,77.5883,,,,,
Anna Salai (Mount Road),SHU88,primary,0.01,Short (<100km),69.61,0.9844,Good,True,Within_TN,No major waypoints identified,13.0684,80.2719,13.0684,80.2718,,,,,
Anna Salai (Mount Road),SHU88,primary,0.03,Short (<100km),69.61,0.9843,Good,True,Within_TN,No major waypoints identified,13.0684,80.2718,13.0682,80.2716,,,,,
Palace Road,NH7,primary,0.03,Short (<100km),69.61,0.9843,Good,True,TN_to_KA,No major waypoints identified,12.9847,77.5883,12.9849,77.5882,,,,,
Hosur Road,NH44,trunk,1.0,Short (<100km),69.61,0.7845,Good,True,TN_to_KA,HOSUR,12.7795,77.7677,12.783,77.7593,2.0,80.0,asphalt,,
Ballari Road,NH44,trunk,0.3,Short (<100km),69.61,0.7844,Good,True,TN_to_KA,No major waypoints identified,13.2107,77.6719,13.2087,77.67,3.0,80.0,asphalt,yes,
Bangalore - Mangalore Highway,NH75,trunk,0.05,Short (<100km),69.61,0.7843,Good,True,TN_to_KA,BANGALORE,13.0688,77.3613,13.0685,77.361,2.0,80.0,asphalt,,
Bangalore - Mangalore Highway,NH75,trunk,0.18,Short (<100km),69.61,0.7843,Good,True,TN_to_KA,BANGALORE,13.0685,77.361,13.0674,77.3598,2.0,80.0,asphalt,,
Korathalaiyar Bridge - Puthur Road,NH716A,trunk,1.9,Short (<100km),69.61,0.7842,Good,True,Within_TN,No major waypoints identified,13.2717,80.1058,13.2765,80.0894,,,,,
Bangalore Mangalore Highway,NH75,trunk,0.05,Short (<100km),69.61,0.7842,Good,True,TN_to_KA,BANGALORE,13.0686,77.3608,13.069,77.3612,2.0,80.0,asphalt,,
Anna Salai (Mount Road),SHU88,primary,0.02,Short (<100km),69.6,0.9842,Good,True,Within_TN,No major waypoints identified,13.0682,80.2716,13.0681,80.2715,,,,,
Anna Salai (Mount Road),SHU88,primary,0.06,Short (<100km),69.6,0.9841,Good,True,Within_TN,No major waypoints identified,13.0681,80.2715,13.0678,80.271,,,,,
Palace Road,,primary,0.18,Short (<100km),69.6,0.984,Good,True,TN_to_KA,No major waypoints identified,12.9849,77.5882,12.9864,77.5888,,,asphalt,,
SJP Road,,primary,0.07,Short (<100km),69.6,0.984,Good,True,TN_to_KA,No major waypoints identified,12.9641,77.5811,12.964,77.5818,,,asphalt,,
Richmond Road,,primary,0.01,Short (<100km),69.6,0.984,Good,True,TN_to_KA,No major waypoints identified,12.9667,77.6088,12.9667,77.6087,3.0,30.0,asphalt,,
Richmond Road,,primary,0.23,Short (<100km),69.6,0.984,Good,True,TN_to_KA,No major waypoints identified,12.9671,77.6109,12.9667,77.6088,3.0,30.0,asphalt,,
Sheshadri Road,,primary,0.55,Short (<100km),69.6,0.9839,Good,True,TN_to_KA,No major waypoints identified,12.9795,77.5819,12.9805,77.577,,,concrete,,
Anna Salai (Mount Road),SHU88,primary,0.33,Short (<100km),69.6,0.9839,Good,True,Within_TN,No major waypoints identified,13.0679,80.2709,13.0664,80.2684,,,,,
EVR Periyar Salai,SHU86,primary,0.15,Short (<100km),69.6,0.9839,Good,True,Within_TN,No major waypoints identified,13.079,80.256,13.0789,80.2547,,,,,
Cubbon Road,,primary,0.01,Short (<100km),69.6,0.9838,Good,True,TN_to_KA,No major waypoints identified,12.9771,77.6087,12.9772,77.6087,,,asphalt,,
Bangalore Mangalore Highway,NH75,trunk,0.1,Short (<100km),69.6,0.7841,Good,True,TN_to_KA,BANGALORE,13.068,77.3601,13.0686,77.3608,2.0,80.0,asphalt,yes,
Kanakapura Road,NH948,trunk,0.97,Short (<100km),69.6,0.7841,Good,True,TN_to_KA,No major waypoints identified,12.7372,77.4882,12.7459,77.4876,2.0,,asphalt,,
Kanakapura Road,NH948,trunk,0.97,Short (<100km),69.6,0.7841,Good,True,TN_to_KA,No major waypoints identified,12.7459,77.4876,12.7372,77.4883,2.0,50.0,asphalt,,
ORR Service Road,,trunk,0.03,Short (<100km),69.6,0.7841,Good,True,Within_TN,No major waypoints identified,12.9215,80.0773,12.9212,80.0772,,,,,
ORR Service Road,,trunk,0.03,Short (<100km),69.6,0.7841,Good,True,Within_TN,No major waypoints identified,12.9217,80.0768,12.922,80.0768,,,,,
ORR Service Road,,trunk,3.43,Short (<100km),69.6,0.7839,Good,True,Within_TN,No major waypoints identified,12.9212,80.0772,12.8912,80.0713,2.0,,asphalt,,
ORR Service Road,,trunk,3.47,Short (<100km),69.6,0.7839,Good,True,Within_TN,No major waypoints identified,12.8913,80.0706,12.9217,80.0768,,,,,
Bangalore Mangalore Highway,NH75,trunk,0.1,Short (<100km),69.6,0.7838,Good,True,TN_to_KA,BANGALORE,13.0674,77.3595,13.068,77.3601,2.0,80.0,asphalt,,
Anna Salai (Mount Road),SHU88,primary,0.34,Short (<100km),69.59,0.9838,Good,True,Within_TN,No major waypoints identified,13.0678,80.271,13.0663,80.2684,,,,,
Sheshadri Road,,primary,0.26,Short (<100km),69.59,0.9838,Good,True,TN_to_KA,No major waypoints identified,12.9804,77.5796,12.9797,77.5818,3.0,,concrete,,
Cubbon Road,,primary,0.64,Short (<100km),69.59,0.9838,Good,True,TN_to_KA,No major waypoints identified,12.9753,77.6143,12.9771,77.6087,3.0,,asphalt,,
NR Road,,primary,0.33,Short (<100km),69.59,0.9837,Good,True,TN_to_KA,No major waypoints identified,12.9634,77.5819,12.9635,77.5788,,,concrete,,
Cubbon Road,,primary,0.01,Short (<100km),69.59,0.9837,Good,True,TN_to_KA,No major waypoints identified,12.9773,77.6087,12.9773,77.6088,,,asphalt,,
Cubbon Road,,primary,0.13,Short (<100km),69.59,0.9837,Good,True,TN_to_KA,No major waypoints identified,12.9773,77.6088,12.9769,77.6099,3.0,,asphalt,,
EVR Periyar Salai,SHU86,primary,0.11,Short (<100km),69.59,0.9835,Good,True,Within_TN,No major waypoints identified,13.079,80.2547,13.0791,80.2557,,,,,
